HOUR;TIMESLICE;AT;BE;BG;CH;CZ;DE;DK;ES;FI;FR;GR;HR;HU;IE;IT;LU;NL;NO;PL;PT;RO;SE;SI;SK;UK;EE;LT;LV;NONEU_Balkan;TR
922;Q1P;0;0.190439921;0.679403828;0;0;0.335808482;0.345988539;0.832;0.037219461;0.549915215;0.948;0.48;0;0.790817314;0.825143944;0;0.209509332;0.539;0.021623655;0.276925635;0.314;0.295671251;0.495487096;0;0.312146487;0.999238114;0.642539633;0.642539633;0.025;0.831
923;Q1P;0;0.186005209;0.73847498;0;0;0.33911391;0.358905004;0.883;0.046698127;0.538824143;0.958;0.591;0;0.746914638;0.83825097;0;0.194105236;0.511;0.025569819;0.28751948;0.35;0.317162657;0.499694986;0;0.306290608;0.999201188;0.506763604;0.506763604;0.053;0.868
924;Q1P;0;0.181746084;0.795664556;0;0;0.345736518;0.374468398;0.917;0.058141629;0.528429509;0.962;0.709;0;0.712265895;0.853535477;0;0.183765301;0.594;0.031403171;0.299148272;0.379;0.341698682;0.510660528;0;0.304984045;0.99917048;0.380215725;0.380215725;0.081;0.887
925;Q1P;0;0.1776642;0.850485557;0;0;0.355641835;0.392662983;0.913;0.071485027;0.51886551;0.963;0.77;0;0.687898244;0.870690826;0;0.17851797;0.708;0.04016338;0.311774992;0.386;0.367653964;0.528545575;0;0.308273811;0.999146118;0.268997996;0.268997996;0.115;0.893
926;Q1P;0;0.173761251;0.902784521;0;0;0.368751954;0.41344353;0.918;0.086655288;0.510257109;0.963;0.816;0;0.674379146;0.889336445;0;0.178346481;0.831;0.051966564;0.32535898;0.425;0.396092165;0.553279719;0;0.31672635;0.999128162;0.178011008;0.178011008;0.136;0.889
927;Q1A;0;0.12935688;0.731172399;0;0;0.345679944;0.388376706;0.917;0.110376405;0.489974712;0.96;0.845;0;0.616930589;0.886375908;0;0.149771373;0.869;0.044231444;0.299498035;0.504;0.38639138;0.484857559;0;0.269546112;0.999082795;0.054599712;0.054599712;0.126;0.89
928;Q1A;0;0.091783446;0.541702015;0;0;0.323950881;0.366163312;0.919;0.13713136;0.471032524;0.951;0.868;0;0.556079951;0.855238505;0;0.124399442;0.849;0.038119931;0.276169986;0.577;0.378561438;0.417146177;0;0.229554521;0.99904149;0.009615631;0.009615631;0.117;0.912
929;Q1A;0;0.061450863;0.353727981;0;0;0.304292944;0.346945908;0.94;0.166671249;0.45368793;0.937;0.921;0;0.498445048;0.772607773;0;0.102387421;0.844;0.033862256;0.255496421;0.631;0.372595831;0.354177159;0;0.196461003;0.884640739;0;0;0.15;0.943
930;Q1A;0;0.038526136;0.187547075;0;0;0.286777764;0.330841243;0.954;0.198750834;0.438182293;0.921;0.959;0;0.446649798;0.686036281;0;0.083847584;0.818;0.032432823;0.237550855;0.658;0.368461057;0.297980222;0;0.167748411;0.774209772;0;0;0.29;0.954
931;Q1A;0;0.022852448;0.068116715;0;0;0.271454989;0.317943485;0.957;0.233121111;0.424744407;0.91;0.971;0;0.402960091;0.598934065;0;0.068849408;0.797;0.031599324;0.222362368;0.668;0.366095381;0.250401399;0;0.144643988;0.696381275;0;0;0.564;0.95
932;Q1N;0;0.013831904;0.030532536;0;0;0.258346026;0.308325879;0.947;0.269024418;0.413585372;0.901;0.976;0;0.369188586;0.514508897;0;0.056895216;0.787;0.032220886;0.209919363;0.678;0.365413124;0.213052405;0;0.122796324;0.661356866;0.011628019;0.011628019;0.791;0.947
933;Q1N;0;0.009728597;0.007168979;0;0;0.24139073;0.30852248;0.919;0.270712347;0.423197273;0.891;0.976;0;0.369839605;0.518309988;0;0.051375161;0.763;0.030245447;0.202350515;0.693;0.372996016;0.213046804;0;0.1003935;0.581432135;0.013483319;0.013483319;0.884;0.949
934;Q1N;0;0.005143894;0.003794707;0;0;0.224861759;0.309611984;0.836;0.272451749;0.43357151;0.867;0.979;0;0.379222282;0.525754875;0;0.046168617;0.832;0.028178502;0.198649366;0.717;0.382318184;0.217583897;0;0.083047937;0.502579598;0.017418389;0.017418389;0.91;0.949
935;Q1N;0;0;0.002859574;0;0;0.208848688;0.311617248;0.724;0.274277712;0.444635304;0.842;0.985;0;0.397203876;0.535910672;0;0.041882987;0.832;0.02685331;0.198858223;0.744;0.39334926;0.226600435;0;0.069434041;0.42606083;0.02443693;0.02443693;0.911;0.946
936;Q1N;0;0;0.004207025;0;0;0.193434804;0.314556457;0.565;0.277075142;0.456350512;0.822;0.988;0;0.423538403;0.54942897;0;0.038295215;0.827;0.025350006;0.203038783;0.754;0.406316915;0.239973593;0;0.060271767;0.353086494;0.035495252;0.035495252;0.883;0.937
937;Q1N;0;0;0.026187048;0;0;0.178703182;0.318444536;0.415;0.279215828;0.468643308;0.814;0.989;0;0.457856786;0.566495495;0;0.035359339;0.798;0.023496755;0.211256764;0.744;0.420625618;0.257520155;0;0.054689503;0.284811452;0.051351321;0.051351321;0.826;0.92
938;Q1N;0;0;0.034509774;0;0;0.164735991;0.323292832;0.291;0.282413922;0.482859356;0.822;0.99;0;0.499640976;0.586928837;0;0.033044248;0.822;0.022359248;0.223556904;0.671;0.436605687;0.278983536;0;0.052690129;0.222361742;0.072508812;0.072508812;0.766;0.893
939;Q1N;0;0;0.031189254;0;0;0.11889594;0.302184978;0.215;0.28484824;0.451459159;0.844;0.99;0;0.498429953;0.549451817;0;0.014229466;0.818;0.017390072;0.209532183;0.562;0.402156826;0.276997373;0;0.045639012;0.19717568;0.050317564;0.050317564;0.765;0.844
940;Q1N;0;0;0.028814975;0;0;0.082048555;0.283264158;0.13;0.28815144;0.424979295;0.874;0.99;0;0.497888317;0.515579769;0;0.003033991;0.77;0.014150773;0.198785959;0.548;0.370104589;0.275416139;0;0.040644547;0.177539752;0.033744032;0.033744032;0.828;0.793
941;Q1N;0;0;0.027550816;0;0;0.053449081;0.266782212;0.088;0.292266428;0.40230728;0.901;0.988;0;0.497988198;0.485833926;0;0.001059314;0.765;0.013169439;0.191281067;0.582;0.340798139;0.274224659;0;0.03994656;0.163369429;0.02232964;0.02232964;0.887;0.758
942;Q1N;0;0;0.027293202;0;0;0.032727994;0.252963275;0.081;0.297136248;0.38365512;0.91;0.988;0;0.498709878;0.460644513;0;0.000567526;0.777;0.012790836;0.186979319;0.6;0.313914407;0.273411587;0;0.041540332;0.154535465;0.015314212;0.015314212;0.919;0.742
943;Q1M;0;0;0.028338301;0;0;0.020974645;0.241997975;0.041;0.302703296;0.369161238;0.883;0.988;0;0.500031904;0.440360758;0;2.16991E-05;0.818;0.013366187;0.185851826;0.521;0.289622131;0.272964645;0;0.048994939;0.150928993;0.011659737;0.011659737;0.934;0.715
944;Q1M;0;0;0.03043251;0;0;0.01317311;0.234024656;0.03;0.308909465;0.358905085;0.787;0.986;0;0.501931172;0.425252584;0;0.002604213;0.844;0.015422292;0.187885549;0.395;0.268577001;0.272870667;0;0.061920991;0.152510042;0.010174814;0.010174814;0.946;0.671
945;Q1M;0;0;0.008280221;0;0;0.015783609;0.222900286;0.059;0.294546234;0.277225001;0.6;0.986;0;0.458690628;0.434614191;0;0.00215533;0.861;0.016091462;0.181143576;0.348;0.249644001;0.255184397;0;0.048569884;0.126533317;0.010302098;0.010302098;0.956;0.596
946;Q1P;0;0;0.006795533;0;0;0.019409227;0.214278091;0.09;0.280559552;0.227461343;0.349;0.98;0;0.421349911;0.448267362;0;0.005500776;0.874;0.017086262;0.175568026;0.37;0.232850585;0.2408439;0;0.042048306;0.108527772;0;0;0.959;0.514
947;Q1P;0;0;0.004940599;0;0;0.024226192;0.208280992;0.132;0.266967658;0.216333479;0.175;0.972;0;0.390452361;0.466139717;0;0.009522893;0.879;0.019470315;0.171147354;0.386;0.21820554;0.230113262;0;0.038140083;0.097993649;0;0;0.957;0.476
948;Q1P;0;0.010162006;0.004390174;0;0;0.031174936;0.205011547;0.259;0.253786837;0.22110187;0.138;0.961;0;0.366379902;0.488111913;0;0.012661185;0.897;0.022106592;0.167869021;0.375;0.205643171;0.223175681;0;0.041607985;0.094507994;0;0;0.956;0.485
949;Q1P;0;0.010955135;0.004319104;0;0;0.040534249;0.204561506;0.455;0.241033255;0.228535739;0.106;0.941;0;0.349346447;0.51401645;0;0.018608193;0.91;0.026977706;0.165721841;0.383;0.193899112;0.220129658;0;0.052401685;0.09790377;0;0;0.956;0.553
950;Q1P;0;0.018527802;0.00612362;0;0;0.052255861;0.207013443;0.651;0.228722919;0.240746368;0.058;0.899;0;0.339382018;0.543638853;0;0.026575954;0.951;0.032252013;0.162592994;0.421;0.184625649;0.220981143;0;0.071387208;0.108341593;0;0;0.952;0.652
951;Q1A;0;0.017621852;0.003611722;0;0;0.02448203;0.15749521;0.82;0.231288701;0.246891781;0.123;0.856;0;0.322492347;0.504135921;0;0.017995326;0.977;0.023103526;0.129663839;0.412;0.136308;0.201432487;0;0.063379275;0.099615222;0;0;0.943;0.668
952;Q1A;0;0.016788381;0.001232297;0;0;0.010230042;0.119411526;0.933;0.234418123;0.259097372;0.48;0.835;0;0.314142203;0.466925182;0;0.012635837;0.98;0.017706317;0.105746486;0.297;0.101176575;0.187581095;0;0.059016171;0.094279908;0;0;0.935;0.662
953;Q1A;0;0.016024033;0.000534754;0;0;0.003407784;0.087755059;0.964;0.23811352;0.277511029;0.766;0.813;0;0.313561608;0.432260145;0;0.010416105;0.979;0.012178756;0.090781451;0.149;0.080124842;0.179105342;0;0.055019202;0.092216792;0;0;0.932;0.72
954;Q1A;0;0.015327735;0.000500366;0;0;0.001461507;0.062404345;0.973;0.242374328;0.307302132;0.878;0.763;0;0.316159864;0.400339789;0;0.006182145;0.982;0.009075633;0.084208377;0.076;0.074041878;0.173760304;0;0.054176972;0.093374314;0;0;0.929;0.764
955;Q1A;0;0.014698437;0.002354494;0;0;0.003817464;0.042706047;0.974;0.247199529;0.34956506;0.936;0.711;0;0.324665577;0.371314741;0;0.006126705;0.982;0.006631833;0.084994971;0.045;0.063930516;0.172945115;0;0.055193645;0.097778022;0;0;0.909;0.782
956;Q1N;0;0.014135123;0.023769793;0;0;0.006301182;0.028195308;0.977;0.252587876;0.398298349;0.963;0.673;0;0.335771995;0.345298055;0;0.008368283;0.975;0.005113162;0.091935759;0.049;0.06083063;0.175020079;0;0.058839409;0.105525422;0.01031101;0.01031101;0.872;0.778
957;Q1N;0;0.02132355;0.023828487;0;0;0.008674693;0.019360676;0.985;0.242374289;0.404955055;0.978;0.637;0;0.268146347;0.390543397;0;0.016063284;0.946;0.005123732;0.070299419;0.063;0.059576069;0.142260053;0;0.077680195;0.11870285;0;0;0.826;0.783
958;Q1N;0;0.034011223;0.024547887;0;0;0.011771254;0.014380573;0.99;0.232765995;0.415868508;0.987;0.612;0;0.225990366;0.441594329;0;0.021534617;0.872;0.005231343;0.055137123;0.03;0.059228757;0.122423802;0;0.103527449;0.134317316;0;0;0.831;0.783
959;Q1N;0;0.053310307;0.025586744;0;0;0.015878798;0.011573536;0.992;0.223767605;0.430781752;0.992;0.622;0;0.220565369;0.497331661;0;0.032625771;0.785;0.00498997;0.046043095;0.091;0.058038066;0.12113956;0;0.134529832;0.152435334;0;0;0.842;0.79
960;Q1N;0;0.079839092;0.027216331;0;0;0.021635108;0.009426347;0.993;0.215380923;0.449283977;0.992;0.67;0;0.253827677;0.556485799;0;0.049628083;0.797;0.005693709;0.04173198;0.163;0.065045112;0.139382629;0;0.169998534;0.173099804;0.010752348;0.010752348;0.834;0.82
961;Q1N;0;0.11378231;0.029392513;0;0;0.029695591;0.00932126;0.989;0.207606061;0.470798511;0.991;0.729;0;0.324267782;0.617661489;0;0.072689843;0.885;0.006243123;0.040444242;0.245;0.064662704;0.176395367;0;0.212304285;0.196322093;0.009610614;0.009610614;0.809;0.858
962;Q1N;0;0.154984163;0.032226067;0;0;0.041050946;0.009524917;0.993;0.200441474;0.494579809;0.992;0.795;0;0.428494306;0.679358717;0;0.10178059;0.927;0.007583385;0.04115133;0.28;0.066565659;0.230479165;0;0.261270364;0.222081079;0.011280144;0.011280144;0.765;0.904
963;Q1N;0;0.222359409;0.032319989;0;0;0.061379311;0.008656499;0.992;0.207911913;0.502466928;0.993;0.855;0;0.452126677;0.704272274;0;0.136412075;0.91;0.008384552;0.039569747;0.297;0.060433941;0.241665013;0;0.316529684;0.246063672;0.022287908;0.022287908;0.718;0.95
964;Q1N;0;0.306141646;0.032525438;0;0;0.094891089;0.01315854;0.991;0.215686824;0.522870047;0.992;0.892;0;0.490405287;0.730004628;0;0.178773586;0.902;0.011314607;0.039494675;0.379;0.058610638;0.260191145;0;0.380311346;0.272124253;0.044425329;0.044425329;0.668;0.978
965;Q1N;0;0.403996709;0.032943671;0;0;0.144087642;0.022988631;0.989;0.223765498;0.560162597;0.983;0.91;0;0.542757415;0.75619289;0;0.228483295;0.899;0.014319848;0.041822845;0.495;0.061217083;0.285770968;0;0.45310639;0.300184976;0.07777279;0.07777279;0.609;0.988
966;Q1N;0;0.512658037;0.033893254;0;0;0.20832286;0.039528886;0.991;0.232146883;0.612134659;0.959;0.912;0;0.60628462;0.797606716;0;0.284895021;0.897;0.017527601;0.04755522;0.563;0.070410636;0.316955354;0;0.532566296;0.330160119;0.121796506;0.121796506;0.561;0.989
967;Q1M;0;0.628197788;0.034826283;0;0;0.284147764;0.068998413;0.993;0.240829477;0.674305243;0.916;0.902;0;0.677128109;0.799077187;0;0.347133838;0.869;0.022425736;0.057392102;0.591;0.0882048;0.351814999;0;0.613719363;0.361946001;0.175595135;0.175595135;0.557;0.989
968;Q1M;0;0.746238001;0.036028485;0;0;0.367317151;0.105683367;0.992;0.249811334;0.735720503;0.843;0.869;0;0.736237487;0.801113612;0;0.414147503;0.855;0.028108119;0.071614366;0.627;0.115036666;0.380824798;0;0.694417553;0.395422444;0.238043355;0.238043355;0.578;0.988
969;Q1M;0;0.790861574;0.050073828;0;0;0.412432574;0.105096942;0.993;0.249967146;0.757124738;0.714;0.872;0;0.713182577;0.810959205;0;0.491945296;0.812;0.026261641;0.074604987;0.644;0.094103627;0.368198143;0;0.759918875;0.443653171;0.254937407;0.254937407;0.637;0.987
970;Q1P;0;0.840995773;0.07666463;0;0;0.461071882;0.111283128;0.993;0.250230674;0.76565125;0.597;0.88;0;0.693545781;0.824420138;0;0.58572151;0.802;0.025047558;0.080738852;0.639;0.078870532;0.357416396;0;0.825295622;0.493310339;0.272306542;0.272306542;0.697;0.986
971;Q1P;0;0.895210851;0.111893796;0;0;0.512488367;0.119938211;0.993;0.250593935;0.768713937;0.554;0.849;0;0.678475687;0.799548183;0;0.690868656;0.803;0.024302416;0.088617864;0.608;0.068990845;0.349044519;0;0.876622455;0.544043771;0.29011033;0.29011033;0.776;0.985
972;Q1P;0;0.959574468;0.154417672;0;0;0.565925147;0.131043367;0.992;0.251050893;0.773786694;0.553;0.818;0;0.669018748;0.795203348;0;0.801564683;0.785;0.025130984;0.09770125;0.524;0.063725626;0.343595806;0;0.89269597;0.595515578;0.308326946;0.308326946;0.842;0.987
973;Q1P;0;1;0.202615829;0;0;0.625262409;0.144671266;0.991;0.25159539;0.779985582;0.577;0.781;0;0.665957068;0.792721343;0;0.889006224;0.772;0.026793006;0.108609559;0.459;0.060412029;0.341451308;0;0.906289781;0.647382627;0.326934242;0.326934242;0.866;0.98
974;Q1P;0;1;0.255448397;0;0;0.66714269;0.159977724;0.99;0.252221168;0.792449065;0.607;0.738;0;0.668760454;0.791498661;0;0.954759444;0.752;0.030551595;0.122755337;0.44;0.061148554;0.34233603;0;0.915722598;0.699297445;0.345909776;0.345909776;0.864;0.942
975;Q1A;0;1;0.217965784;0;0;0.674767484;0.176201688;0.99;0.251158865;0.745981545;0.662;0.695;0;0.662875863;0.729043473;0;0.95621041;0.727;0.024077472;0.131218178;0.542;0.066928437;0.336666726;0;0.908658387;0.589581586;0.346335783;0.346335783;0.857;0.918
976;Q1A;0;1;0.184677706;0;0;0.68565951;0.194252747;0.991;0.250215863;0.705597544;0.737;0.703;0;0.650339593;0.66635027;0;0.963483132;0.68;0.019365933;0.166354523;0.653;0.080116408;0.330161358;0;0.902617427;0.482047781;0.35474463;0.35474463;0.836;0.938
977;Q1A;0;1;0.15568875;0;0;0.694800407;0.218232084;0.99;0.249443722;0.693543007;0.82;0.709;0;0.627868565;0.6045898;0;0.976416166;0.619;0.01580469;0.223396644;0.614;0.102520992;0.313934282;0;0.899360358;0.379948202;0.371085501;0.371085501;0.797;0.957
978;Q1A;0;1;0.131820366;0;0;0.709606826;0.239366939;0.987;0.248884953;0.694062543;0.867;0.664;0;0.609793765;0.543164498;0;0.984200374;0.582;0.013383488;0.297319135;0.418;0.133451447;0.304896883;0;0.897334761;0.2863465;0.395248219;0.395248219;0.767;0.979
979;Q1A;0;1;0.11236679;0;0;0.728884197;0.255613261;0.976;0.248568032;0.705329159;0.884;0.603;0;0.595304696;0.484451409;0;0.984850217;0.625;0.011905348;0.382950437;0.284;0.173083292;0.297652348;0;0.896754247;0.204038496;0.427030657;0.427030657;0.743;0.992
980;Q1N;0;1;0.097637655;0;0;0.745281095;0.275707361;0.967;0.24850026;0.725066633;0.895;0.545;0;0.585728961;0.429903128;0;0.985973852;0.594;0.011345923;0.474999494;0.162;0.220732702;0.29286448;0;0.897006754;0.135402373;0.466107092;0.466107092;0.709;0.992
981;Q1N;0;1;0.042524711;0;0;0.746881121;0.278109051;0.954;0.246212444;0.571624397;0.901;0.475;0;0.603843026;0.329078083;0;0.985842095;0.543;0.010078214;0.470493651;0.11;0.230780174;0.301921513;0;0.895081584;0.153654373;0.438193457;0.438193457;0.681;0.991
982;Q1N;0;1;0.024338787;0;0;0.749388679;0.281862299;0.939;0.244001592;0.433053878;0.904;0.383;0;0.624483125;0.252260311;0;0.985944602;0.493;0.010047422;0.466486006;0.117;0.241640722;0.312241562;0;0.890732841;0.176531847;0.411935849;0.411935849;0.683;0.992
983;Q1N;0;1;0.002850563;0;0;0.752816774;0.286946826;0.897;0.241866454;0.332405834;0.911;0.3;0;0.649501343;0.200638164;0;0.986149494;0.428;0.009902508;0.46296038;0.143;0.253722049;0.324750672;0;0.885409276;0.204144374;0.38742053;0.38742053;0.684;0.993
984;Q1N;0;1;0.001728722;0;0;0.757151509;0.293347296;0.871;0.239806462;0.277561781;0.907;0.243;0;0.679396939;0.173927543;0;0.986456122;0.376;0.010623514;0.459920128;0.16;0.266087003;0.339698469;0;0.881000118;0.236505633;0.364723741;0.364723741;0.655;0.99
985;Q1N;0;0.979905087;0.001231034;0;0;0.760748862;0.301050106;0.851;0.23782237;0.262642706;0.889;0.211;0;0.716547305;0.172562532;0;0.986863255;0.288;0.011764951;0.45736782;0.151;0.279192543;0.358273652;0;0.878268236;0.273531914;0.343908627;0.343908627;0.627;0.98
986;Q1N;0;0.972293254;0.022566072;0;0;0.766354438;0.310044308;0.822;0.235916107;0.293106826;0.854;0.202;0;0.752609123;0.198278034;0;0.987369064;0.171;0.014575102;0.455305176;0.141;0.292567967;0.376304562;0;0.876930945;0.315039895;0.325025617;0.325025617;0.622;0.954
987;Q1N;0;0.844434651;0.026025268;0;0;0.789346243;0.330092826;0.756;0.218402873;0.268283403;0.808;0.211;0;0.751416052;0.212837147;0;0.982976407;0.102;0.015784924;0.483728751;0.16;0.326886632;0.375708026;0;0.862151106;0.34075104;0.302253889;0.302253889;0.631;0.892
988;Q1N;0;0.719482946;0.033653605;0;0;0.812968422;0.352567006;0.665;0.201608156;0.253525482;0.748;0.231;0;0.75178493;0.237232774;0;0.978531543;0.106;0.018744392;0.515938685;0.206;0.364474553;0.380876926;0;0.846341748;0.378771146;0.280051741;0.280051741;0.621;0.766
989;Q1N;0;0.592648275;0.04929849;0;0;0.837012799;0.377729385;0.62;0.18552787;0.249696627;0.681;0.249;0;0.752823079;0.26992589;0;0.964020745;0.153;0.024301368;0.544959482;0.239;0.404771743;0.381578335;0;0.830441968;0.428602905;0.258469526;0.258469526;0.599;0.605
990;Q1N;0;0.46933021;0.073436979;0;0;0.862548243;0.405214011;0.525;0.170191872;0.253764584;0.616;0.261;0;0.747928612;0.309260314;0;0.951475961;0.198;0.032361359;0.576941365;0.235;0.446979566;0.381378182;0;0.815801214;0.489385379;0.237547737;0.237547737;0.572;0.405
991;Q1M;0;0.354619331;0.106452983;0;0;0.885325278;0.434775023;0.377;0.155666909;0.266639243;0.534;0.237;0;0.74646868;0.354684209;0;0.922783852;0.187;0.044485549;0.608320509;0.143;0.490694063;0.384876933;0;0.80173391;0.559818081;0.217326292;0.217326292;0.524;0.241
992;Q1M;0;0.253122972;0.147104374;0;0;0.904266415;0.466318016;0.226;0.142025011;0.28731505;0.435;0.195;0;0.745643956;0.406801565;0;0.899274602;0.169;0.060089293;0.638843428;0.082;0.536053152;0.390584467;0;0.786124018;0.638150997;0.197844453;0.197844453;0.448;0.17
993;Q1M;0;0.240040637;0.162462029;0;0;0.908651067;0.479444616;0.208;0.147276025;0.254298322;0.348;0.191;0;0.75444609;0.450855347;0;0.902488169;0.17;0.08197599;0.616981326;0.073;0.529985826;0.409244723;0;0.79444413;0.619244658;0.131695702;0.131695702;0.381;0.139
994;Q1P;0;0.227193941;0.178641771;0;0;0.914085915;0.494652759;0.408;0.153083077;0.229117513;0.302;0.165;0;0.764071778;0.502020453;0;0.905733429;0.208;0.114718578;0.596357423;0.056;0.526487408;0.434234304;0;0.802335069;0.602164756;0.077838434;0.077838434;0.345;0.117
995;Q1P;0;0.214617288;0.195736122;0;0;0.920185071;0.511724887;0.582;0.159452078;0.211522511;0.285;0.118;0;0.774453048;0.558420449;0;0.909013436;0.266;0.158483564;0.577289993;0.028;0.525570753;0.465327131;0;0.809719246;0.586975777;0.038332518;0.038332518;0.338;0.106
996;Q1P;0;0.202320674;0.213499687;0;0;0.926876502;0.530643129;0.727;0.166384155;0.201754793;0.271;0.076;0;0.785510891;0.618083379;0;0.912326808;0.308;0.212939203;0.560062965;0.008;0.527202538;0.50201462;0;0.817393788;0.573745204;0.015156342;0.015156342;0.364;0.1
997;Q1P;0;0.190314072;0.232044016;0;0;0.934076033;0.551377273;0.803;0.173877063;0.191048336;0.26;0.047;0;0.797156664;0.678949996;0;0.92293074;0.323;0.277130452;0.544923564;0.003;0.531311637;0.543601674;0;0.824964112;0.562529852;0.010157241;0.010157241;0.417;0.123
998;Q1P;0;0.178607424;0.251324162;0;0;0.941689052;0.573870187;0.866;0.181925077;0.18628747;0.252;0.035;0;0.809294844;0.738744419;0;0.924432876;0.324;0.349658765;0.532082124;0.004;0.537796913;0.589271577;0;0.834642806;0.553376367;0;0;0.477;0.174
999;Q1A;0;0.157945061;0.231038497;0;0;0.928254661;0.571320779;0.903;0.16001798;0.191755196;0.256;0.033;0;0.777411315;0.666259786;0;0.901999689;0.301;0.313942606;0.52782756;0.007;0.552068669;0.574456598;0;0.813002271;0.49230646;0;0;0.537;0.22
1000;Q1A;0;0.142393055;0.213547185;0;0;0.911550854;0.574894987;0.911;0.140050209;0.186065065;0.279;0.052;0;0.745811461;0.603102742;0;0.885545608;0.317;0.281744109;0.523692791;0.01;0.572615699;0.563028827;0;0.790253512;0.435777776;0;0;0.599;0.232
1001;Q1A;0;0.131792803;0.198941062;0;0;0.893054103;0.584494929;0.914;0.122045988;0.182163471;0.337;0.086;0;0.714850804;0.551686069;0;0.869790519;0.331;0.253550711;0.519670617;0.015;0.599093881;0.555131696;0;0.768172792;0.38455174;0;0;0.648;0.23
1002;Q1A;0;0.125982654;0.187249396;0;0;0.875651497;0.599893977;0.927;0.106002827;0.189716359;0.431;0.14;0;0.684859565;0.513433275;0;0.85482483;0.263;0.229792267;0.515748203;0.019;0.631392367;0.550881017;0;0.74447756;0.339224533;0;0;0.693;0.199
1003;Q1A;0;0.124849876;0.178463681;0;0;0.859368598;0.620714873;0.936;0.091892962;0.209055224;0.504;0.235;0;0.656133901;0.487553879;0;0.84072745;0.187;0.210873846;0.511910744;0.02;0.668030793;0.550343508;0;0.72151562;0.300234458;0;0;0.716;0.137
1004;Q1N;0;0.128361744;0.172245149;0;0;0.843037394;0.646418509;0.942;0.079662048;0.241200029;0.524;0.379;0;0.628707674;0.474977156;0;0.827566011;0.198;0.196871569;0.508141527;0.022;0.709020705;0.553414275;0;0.701042468;0.267862545;0.009627853;0.009627853;0.739;0.091
1005;Q1N;0;0.137922919;0.134728115;0;0;0.813890342;0.639008105;0.947;0.073973105;0.211798538;0.504;0.506;0;0.61507259;0.471849889;0;0.80888491;0.271;0.177717174;0.471021577;0.024;0.696982252;0.545114983;0;0.700418844;0.185398804;0.020241652;0.020241652;0.759;0.065
1006;Q1N;0;0.147823754;0.102593686;0;0;0.784788294;0.633374254;0.941;0.068587276;0.185683169;0.485;0.552;0;0.602681512;0.469100968;0;0.790665859;0.383;0.160601998;0.433791397;0.027;0.686304452;0.537761662;0;0.700270886;0.119765079;0.049308328;0.049308328;0.756;0.044
1007;Q1N;0;0.158053845;0.076186749;0;0;0.755964209;0.62954447;0.927;0.063515153;0.163354696;0.475;0.521;0;0.573634281;0.466767249;0;0.77271782;0.506;0.14451162;0.396747533;0.036;0.677113878;0.522401518;0;0.70060079;0.072066481;0.094935422;0.094935422;0.726;0.042
1008;Q1N;0;0.168606004;0.055942667;0;0;0.723359297;0.624444248;0.902;0.058757454;0.145188938;0.444;0.463;0;0.54581321;0.464867344;0;0.755421655;0.612;0.131067687;0.363134722;0.04;0.669525839;0.507976472;0;0.701398841;0.041586469;0.155023563;0.155023563;0.676;0.062
1009;Q1N;0;0.179472795;0.041266588;0;0;0.692023367;0.622574792;0.876;0.054308135;0.131353894;0.402;0.404;0;0.518817778;0.463403902;0;0.738876003;0.705;0.119671197;0.328142468;0.036;0.663637332;0.494286732;0;0.702684242;0.025414809;0.227374824;0.227374824;0.624;0.097
1010;Q1N;0;0.190646557;0.033575114;0;0;0.661486314;0.622579378;0.856;0.050154822;0.121684304;0.373;0.35;0;0.49277428;0.462363543;0;0.72316798;0.696;0.109672493;0.295635591;0.032;0.659526925;0.48139562;0;0.704629277;0.019255423;0.309739745;0.309739745;0.56;0.169
1011;Q1N;0;0.174991074;0.026585466;0;0;0.648996195;0.592474265;0.826;0.051724971;0.129357492;0.38;0.309;0;0.447821269;0.468474619;0;0.695335077;0.607;0.096050173;0.286645947;0.036;0.618297527;0.402424053;0;0.680955487;0.011852118;0.363282353;0.363282353;0.498;0.241
1012;Q1N;0;0.159920332;0.006452914;0;0;0.638402464;0.566618171;0.79;0.053682766;0.142760904;0.419;0.292;0;0.402615576;0.478445645;0;0.669462887;0.575;0.084148572;0.282847594;0.054;0.582044996;0.327974591;0;0.640030122;0.014744002;0.420106786;0.420106786;0.431;0.258
1013;Q1N;0;0.145458045;0.002925076;0;0;0.629774746;0.545381484;0.709;0.055954216;0.162969872;0.477;0.297;0;0.358014101;0.492306327;0;0.63965222;0.579;0.073930299;0.283764693;0.084;0.55198376;0.260496746;0;0.595987443;0.03526344;0.479606446;0.479606446;0.373;0.231
1014;Q1N;0;0.13162639;0.001741793;0;0;0.620654082;0.529016657;0.668;0.058586085;0.190023517;0.512;0.314;0;0.314833243;0.510023179;0;0.604453669;0.634;0.064538697;0.288835674;0.108;0.529043649;0.202406441;0;0.551217424;0.090421349;0.541170788;0.541170788;0.325;0.175
1015;Q1M;0;0.11844699;0.022929543;0;0;0.615328406;0.517671827;0.625;0.061686373;0.223225758;0.489;0.329;0;0.273856792;0.531498817;0;0.572612565;0.616;0.057095976;0.297458145;0.101;0.513889601;0.156103053;0;0.506113332;0.187250437;0.604161058;0.604161058;0.282;0.138
